ddate,returnid,shipmentid,transactionid
2/14/2016,85909,,
8/2/2014,85999,,
8/19/2015,85190,,
12/19/2016,85406,,
9/29/2014,85767,,
11/7/2014,85036,,
3/20/2015,85426,,
10/12/2014,85801,,
6/24/2016,85427,,
4/20/2016,85830,,
7/23/2015,85618,,
6/30/2015,85781,,
6/23/2016,85761,,
5/7/2016,85796,,
3/19/2017,85373,,
4/15/2015,85124,,
4/26/2015,85933,,
9/13/2014,85076,,
11/17/2014,85100,,
5/15/2016,85339,,
12/9/2014,85390,,
2/14/2016,85414,,
12/31/2016,85384,,
5/21/2015,85447,,
8/22/2014,85386,,
12/12/2015,85185,,
4/16/2015,85666,,
12/1/2015,85778,,
9/25/2015,85109,,
7/12/2016,85299,,
2/11/2016,85693,,
4/25/2014,85388,,
11/15/2014,85002,,
11/12/2015,85192,,
12/9/2014,85999,,
1/7/2016,85268,,
5/17/2014,85377,,
3/16/2015,85387,,
12/20/2014,85475,,
9/27/2014,85252,,
4/10/2014,85456,,
7/11/2014,85625,,
12/27/2015,85153,,
3/30/2017,85208,,
11/16/2015,85168,,
11/30/2015,85498,,
5/17/2016,85092,,
3/10/2016,85528,,
5/28/2016,85085,,
11/20/2014,85487,,
11/4/2015,85071,,
2/23/2015,85526,,
1/20/2015,85017,,
9/4/2016,85525,,
2/26/2017,85013,,
1/31/2016,85574,,
11/2/2015,85843,,
5/3/2015,85589,,
11/15/2014,85184,,
7/22/2014,85318,,
10/9/2014,85141,,
10/4/2016,85578,,
8/11/2016,85558,,
2/7/2015,85882,,
4/3/2017,85059,,
2/13/2015,85622,,
5/25/2014,85233,,
9/23/2015,85787,,
9/6/2015,85806,,
1/20/2015,85853,,
1/14/2015,85496,,
10/18/2016,85796,,
8/5/2015,85099,,
4/9/2014,85307,,
5/5/2015,85968,,
7/22/2015,85912,,
5/20/2014,85977,,
7/27/2014,85901,,
9/4/2015,85355,,
1/21/2016,85539,,
2/5/2017,85038,,
9/28/2014,85992,,
11/3/2015,85590,,
9/20/2014,85830,,
10/10/2016,85350,,
1/31/2016,85511,,
8/18/2015,85695,,
10/10/2016,85034,,
10/10/2014,85981,,
12/6/2016,85359,,
12/1/2016,85930,,
6/14/2014,85790,,
6/14/2014,85978,,
11/5/2015,85770,,
7/31/2015,85733,,
6/15/2015,85539,,
7/16/2016,85289,,
2/26/2017,85794,,
4/21/2016,85738,,
7/16/2015,85908,,
12/27/2014,85702,,
12/26/2016,85813,,
11/20/2014,85463,,
5/15/2014,85134,,
7/26/2015,85282,,
7/29/2016,85450,,
10/10/2016,85802,,
11/26/2016,85768,,
6/18/2014,85207,,
9/2/2014,85623,,
9/30/2014,85282,,
12/15/2014,85082,,
2/28/2017,85040,,
1/26/2017,85736,,
2/19/2016,85774,,
8/28/2014,85691,,
1/7/2015,85313,,
6/12/2016,85991,,
11/17/2016,85912,,
9/29/2016,85897,,
3/3/2015,85357,,
9/3/2014,85129,,
4/21/2014,85687,,
4/25/2015,85394,,
12/12/2016,85695,,
6/21/2016,85053,,
10/8/2016,85865,,
3/4/2016,85139,,
3/16/2017,85157,,
10/24/2015,85283,,
5/7/2015,85220,,
5/4/2015,85176,,
10/30/2014,85720,,
3/15/2015,85794,,
6/10/2016,85334,,
8/10/2014,85635,,
7/28/2015,85486,,
2/1/2017,85837,,
1/25/2017,85019,,
12/17/2016,85079,,
12/28/2014,85404,,
11/23/2015,85284,,
9/8/2014,85663,,
4/26/2016,85925,,
8/30/2015,86000,,
2/1/2015,85207,,
6/5/2016,85213,,
3/30/2017,85182,,
1/15/2015,85613,,
2/4/2016,85139,,
6/28/2016,85673,,
2/18/2017,85923,,
3/24/2016,85053,,
1/5/2015,85445,,
10/20/2014,85150,,
12/28/2014,85925,,
1/9/2017,85934,,
11/8/2016,85991,,
3/4/2015,85919,,
2/6/2016,85478,,
12/30/2016,85157,,
9/14/2016,85974,,
5/15/2016,85522,,
11/9/2014,85469,,
4/13/2014,85644,,
12/5/2016,85553,,
9/18/2014,85866,,
8/22/2014,85253,,
11/4/2016,85330,,
2/19/2017,85735,,
10/17/2015,85702,,
2/23/2015,85601,,
6/14/2016,85233,,
8/21/2014,85823,,
12/23/2016,85936,,
3/14/2016,85158,,
5/9/2016,85778,,
1/23/2015,85863,,
12/10/2015,85504,,
12/3/2015,85805,,
10/20/2014,85777,,
5/27/2014,85516,,
11/19/2014,85441,,
8/1/2014,85831,,
8/14/2016,85470,,
4/16/2014,85421,,
1/20/2016,85519,,
5/20/2014,85253,,
10/31/2014,85037,,
9/9/2015,85530,,
1/13/2015,85646,,
5/4/2016,85089,,
4/30/2015,85333,,
12/18/2015,85377,,
4/1/2016,85804,,
7/20/2015,85926,,
1/28/2016,85864,,
4/12/2016,85228,,
5/22/2015,85208,,
9/18/2016,85391,,
8/28/2015,85027,,
5/15/2014,85934,,
5/3/2014,85508,,
7/16/2015,85497,,
3/13/2016,85969,,
2/17/2017,85309,,
12/8/2015,85179,,
5/12/2014,85267,,
4/19/2014,85050,,
10/28/2015,85025,,
2/3/2015,85522,,
5/31/2015,85141,,
9/24/2014,85555,,
9/25/2014,85083,,
4/4/2016,85854,,
3/12/2016,85841,,
8/8/2016,85497,,
8/22/2015,85753,,
10/20/2015,85545,,
5/28/2015,85119,,
10/9/2014,85399,,
6/21/2016,85473,,
5/21/2016,85235,,
1/21/2015,85261,,
5/13/2014,85134,,
9/18/2014,85962,,
8/20/2015,85159,,
11/23/2015,85355,,
7/31/2014,85355,,
8/22/2015,85854,,
11/19/2016,85171,,
6/21/2015,85570,,
1/9/2017,85797,,
2/22/2016,85494,,
9/11/2014,85842,,
5/31/2016,85759,,
3/2/2017,85457,,
5/18/2015,85167,,
8/20/2014,85423,,
11/10/2014,85165,,
9/17/2015,85451,,
3/26/2017,85627,,
11/12/2016,85985,,
7/4/2015,85977,,
7/9/2016,85700,,
10/31/2014,85974,,
5/7/2016,85853,,
1/26/2015,85999,,
10/17/2014,85860,,
11/7/2014,85119,,
4/6/2016,85337,,
4/2/2016,85971,,
1/4/2015,85163,,
12/18/2014,85649,,
7/19/2015,85174,,
1/14/2015,85775,,
11/23/2016,85656,,
7/23/2014,85351,,
6/13/2016,85429,,
7/12/2014,85932,,
5/16/2015,85647,,
2/3/2016,85264,,
9/15/2016,85991,,
8/6/2015,85083,,
8/13/2014,85611,,
11/2/2015,85816,,
3/17/2017,85632,,
6/9/2016,85104,,
4/17/2015,85249,,
2/25/2017,85499,,
10/30/2014,85862,,
12/6/2014,85843,,
4/6/2015,85010,,
1/27/2016,85732,,
10/20/2016,85070,,
5/20/2016,85469,,
7/3/2016,85472,,
11/11/2015,85544,,
10/1/2016,85011,,
4/6/2015,85877,,
10/12/2015,85207,,
12/14/2016,85204,,
2/5/2016,85376,,
12/29/2015,85242,,
4/1/2015,85918,,
4/26/2015,85377,,
1/21/2017,85829,,
3/7/2016,85334,,
7/2/2014,85180,,
3/28/2017,85308,,
8/31/2015,85682,,
11/1/2014,85425,,
3/4/2016,85512,,
1/25/2015,85469,,
4/22/2014,85031,,
12/11/2015,85022,,
9/12/2014,85323,,
11/1/2016,85595,,
3/4/2017,85390,,
1/9/2017,85662,,
6/15/2016,85536,,
8/4/2015,85041,,
5/26/2015,85914,,
12/10/2015,85692,,
6/1/2016,85281,,
8/28/2014,85843,,
10/16/2014,85428,,
2/15/2017,85758,,
11/1/2014,85657,,
8/22/2015,85571,,
2/8/2015,85146,,
6/4/2014,85674,,
5/19/2014,85040,,
12/5/2014,85742,,
5/12/2015,85107,,
10/4/2016,85174,,
9/7/2016,85347,,
12/15/2014,85141,,
12/23/2015,85139,,
1/3/2017,85297,,
1/16/2015,85887,,
1/3/2015,85796,,
10/1/2016,85092,,
7/29/2016,85266,,
9/11/2015,85157,,
5/5/2015,85169,,
7/26/2016,85162,,
4/12/2014,85640,,
5/10/2016,85892,,
2/7/2017,85592,,
9/26/2015,85208,,
3/31/2015,85303,,
4/20/2015,85341,,
6/18/2014,85810,,
11/23/2015,85847,,
3/4/2016,85351,,
3/11/2015,85311,,
5/18/2014,85077,,
7/9/2016,85543,,
8/16/2015,85630,,
12/7/2015,85186,,
2/20/2017,85699,,
3/16/2017,85065,,
3/16/2016,85315,,
7/5/2015,85207,,
9/9/2016,85879,,
2/23/2016,85425,,
6/3/2014,85334,,
12/24/2014,85914,,
11/4/2014,85541,,
1/25/2015,85388,,
2/22/2016,85768,,
2/6/2015,85906,,
5/27/2015,85354,,
1/27/2015,85276,,
12/22/2015,85350,,
10/27/2014,85653,,
6/11/2016,85123,,
9/21/2015,85805,,
12/13/2016,85473,,
8/11/2015,85748,,
11/11/2014,85257,,
5/29/2014,85657,,
4/5/2016,85335,,
5/10/2014,85192,,
8/6/2016,85105,,
2/26/2016,85519,,
5/21/2016,85176,,
12/21/2016,85540,,
7/30/2016,85210,,
9/5/2015,85955,,
5/27/2015,85331,,
2/14/2016,85643,,
5/3/2015,85645,,
7/12/2014,85438,,
10/26/2014,85085,,
9/21/2015,85966,,
4/21/2015,85184,,
10/11/2016,85203,,
7/20/2016,85089,,
8/24/2016,85007,,
9/28/2014,85618,,
6/26/2015,85522,,
3/18/2017,85304,,
5/25/2014,85227,,
6/11/2016,85662,,
10/18/2015,85696,,
3/3/2015,85930,,
7/5/2016,85028,,
4/17/2015,85083,,
5/13/2016,85318,,
8/21/2016,85792,,
6/15/2016,85942,,
4/8/2016,85868,,
6/28/2015,85097,,
1/16/2015,85128,,
7/29/2016,85942,,
2/12/2015,85643,,
8/17/2016,85373,,
4/30/2015,85871,,
10/20/2014,85779,,
10/13/2015,85938,,
4/1/2016,85503,,
2/21/2017,85888,,
4/15/2016,85333,,
2/24/2016,85909,,
11/18/2016,85615,,
2/9/2016,85428,,
6/25/2015,85461,,
4/17/2014,85378,,
7/28/2014,85607,,
7/18/2016,85966,,
9/4/2014,85127,,
4/1/2015,85796,,
10/3/2014,85838,,
8/12/2015,85812,,
4/9/2015,85904,,
11/15/2016,85644,,
5/18/2014,85777,,
8/3/2016,85125,,
12/20/2015,85482,,
3/14/2016,85183,,
7/26/2015,85801,,
10/5/2015,85285,,
10/13/2015,85319,,
4/23/2014,85594,,
7/19/2014,85991,,
6/15/2016,85015,,
8/11/2015,85040,,
8/16/2014,85863,,
7/2/2014,85776,,
11/21/2014,85558,,
6/13/2016,85556,,
8/2/2014,85294,,
7/29/2016,85785,,
12/11/2015,85589,,
5/21/2015,85902,,
11/25/2015,85272,,
2/17/2016,85355,,
8/15/2016,85531,,
2/29/2016,85992,,
12/13/2014,85235,,
11/25/2016,85346,,
10/14/2016,85097,,
6/9/2015,85064,,
8/12/2016,85279,,
1/27/2017,85207,,
5/28/2016,85206,,
7/21/2014,85106,,
7/30/2016,85707,,
7/27/2016,85447,,
10/9/2015,85382,,
9/18/2014,85544,,
8/4/2015,85936,,
11/1/2014,85553,,
4/23/2016,85791,,
8/21/2015,85103,,
5/13/2014,85663,,
4/28/2014,85944,,
5/26/2016,85042,,
8/10/2015,85864,,
1/3/2017,85883,,
9/18/2014,85406,,
2/19/2015,85671,,
10/25/2014,85011,,
5/10/2015,85407,,
2/18/2015,85607,,
1/4/2015,85805,,
8/12/2014,85081,,
5/24/2016,85200,,
4/11/2015,85766,,
1/23/2015,85544,,
12/30/2015,85435,,
10/11/2015,85281,,
4/13/2015,85143,,
5/11/2015,85071,,
3/18/2016,85145,,
10/3/2014,85972,,
12/23/2016,85556,,
4/18/2014,85439,,
7/19/2014,85318,,
11/21/2014,85075,,
6/23/2015,85092,,
8/2/2014,85509,,
1/30/2015,85752,,
10/23/2015,85283,,
10/20/2014,85273,,
11/28/2015,85466,,
10/30/2014,85835,,
5/31/2014,85098,,
1/5/2015,85320,,
12/6/2016,85521,,
4/28/2015,85253,,
2/15/2015,85792,,
3/28/2016,85392,,
6/16/2014,85392,,
1/25/2017,85514,,
5/16/2015,85544,,
6/22/2016,85291,,
1/20/2016,85130,,
11/20/2014,85736,,
10/22/2016,85161,,
3/22/2015,85910,,
3/1/2016,85209,,
11/19/2014,85358,,
12/23/2015,85279,,
12/9/2014,85543,,
4/3/2016,85489,,
8/23/2016,85277,,
5/23/2015,85734,,
7/17/2015,85847,,
4/17/2016,85731,,
10/27/2015,85693,,
10/16/2016,85187,,
8/7/2014,85419,,
12/15/2014,85521,,
4/18/2016,85156,,
5/2/2014,85153,,
6/2/2015,85950,,
9/27/2016,85618,,
4/22/2016,85138,,
7/8/2015,85497,,
10/5/2016,85856,,
10/17/2014,85726,,
4/10/2015,85402,,
4/11/2014,85469,,
3/9/2016,85962,,
2/9/2016,85357,,
3/11/2015,85356,,
4/24/2015,85516,,
4/27/2015,85217,,
11/12/2016,85206,,
2/17/2016,85831,,
6/21/2014,85056,,
3/1/2015,85450,,
12/18/2015,85222,,
11/27/2014,85101,,
3/15/2015,85360,,
8/25/2015,85939,,
8/18/2016,85892,,
8/9/2016,85719,,
4/25/2016,85482,,
7/11/2014,85476,,
1/20/2017,85221,,
4/5/2016,85792,,
7/1/2014,85153,,
12/14/2015,85860,,
2/6/2015,85084,,
8/19/2015,85828,,
1/13/2016,85526,,
6/22/2016,85941,,
7/21/2014,85836,,
1/28/2016,85880,,
5/6/2015,85208,,
3/2/2016,85398,,
4/10/2016,85323,,
1/19/2017,85233,,
6/1/2014,85694,,
3/29/2017,85564,,
3/12/2015,85110,,
9/15/2016,85165,,
2/27/2015,85968,,
12/30/2016,85312,,
11/16/2015,85177,,
11/1/2014,85523,,
3/26/2015,85360,,
5/18/2016,85156,,
6/24/2014,85295,,
6/20/2015,85139,,
12/8/2014,85480,,
10/27/2016,85277,,
12/25/2016,85798,,
2/17/2016,85896,,
10/31/2016,85537,,
11/3/2015,85494,,
11/12/2016,85474,,
10/4/2015,85708,,
7/3/2015,85541,,
7/13/2015,85938,,
9/8/2015,85545,,
12/25/2015,85359,,
6/10/2014,85340,,
10/8/2016,85751,,
3/5/2016,85583,,
9/13/2016,85069,,
7/24/2014,85663,,
2/7/2017,85405,,
9/5/2016,85286,,
1/14/2017,85691,,
12/20/2015,85502,,
8/27/2016,85408,,
4/22/2014,85612,,
6/9/2016,85657,,
8/16/2014,85574,,
3/29/2017,85010,,
7/21/2014,85140,,
5/17/2015,85125,,
11/16/2014,85213,,
3/12/2016,85966,,
10/30/2016,85255,,
11/8/2015,85233,,
5/9/2015,85346,,
6/4/2014,85701,,
5/4/2016,85441,,
2/21/2017,85235,,
3/19/2015,85746,,
1/31/2015,85411,,
8/1/2014,85733,,
11/12/2014,85210,,
10/31/2016,85797,,
1/24/2017,85522,,
9/21/2015,85122,,
6/25/2014,85704,,
10/4/2015,85271,,
1/23/2017,85115,,
3/30/2015,85853,,
6/8/2016,85715,,
2/25/2016,85600,,
1/7/2017,85638,,
10/23/2014,85613,,
11/18/2016,85339,,
9/19/2016,85336,,
5/17/2015,85456,,
2/10/2017,85164,,
3/15/2015,85069,,
3/7/2015,85112,,
12/11/2015,85372,,
4/2/2015,85570,,
9/5/2014,85734,,
2/10/2015,85241,,
7/2/2015,85396,,
12/5/2016,85576,,
11/18/2015,85070,,
10/30/2016,85386,,
10/6/2016,85038,,
5/2/2016,85156,,
5/11/2014,85481,,
9/4/2016,85701,,
7/11/2016,85050,,
7/14/2014,85266,,
11/6/2015,85650,,
5/2/2015,85539,,
9/23/2015,85940,,
2/16/2017,85804,,
10/26/2016,85376,,
8/16/2014,85531,,
12/22/2015,85528,,
11/15/2015,85536,,
8/30/2014,85333,,
10/26/2014,85135,,
5/9/2015,85442,,
4/12/2015,85780,,
8/23/2014,85703,,
8/4/2016,85942,,
7/17/2014,85155,,
10/22/2015,85509,,
3/6/2016,85427,,
9/18/2016,85659,,
4/17/2015,85711,,
1/19/2017,85829,,
1/26/2017,85540,,
8/9/2014,85853,,
6/29/2014,85237,,
9/24/2014,85512,,
7/6/2016,85539,,
4/28/2015,85017,,
8/21/2014,85448,,
1/12/2015,85328,,
8/15/2014,85991,,
8/12/2015,85056,,
12/1/2016,85748,,
12/24/2014,85618,,
2/21/2016,85882,,
4/29/2015,85722,,
7/12/2015,85549,,
4/21/2016,85875,,
4/3/2017,85988,,
3/11/2016,85729,,
10/17/2014,85817,,
8/18/2014,85627,,
11/10/2016,85386,,
12/1/2016,85598,,
1/15/2015,85802,,
12/21/2016,85718,,
9/16/2014,85664,,
12/23/2015,85015,,
2/23/2015,85973,,
6/10/2015,85736,,
8/1/2016,85857,,
3/2/2016,85537,,
4/17/2016,85928,,
4/27/2015,85537,,
8/22/2014,85952,,
6/9/2015,85550,,
5/10/2014,85132,,
4/27/2016,85538,,
7/1/2016,85637,,
8/21/2015,85331,,
1/14/2015,85883,,
2/13/2017,85641,,
3/1/2016,85343,,
9/30/2016,85297,,
9/27/2016,85632,,
1/29/2016,85886,,
4/10/2016,85735,,
8/24/2015,85702,,
10/19/2015,85418,,
12/5/2016,85360,,
9/15/2015,85776,,
9/26/2016,85545,,
1/25/2017,85548,,
1/19/2017,85293,,
6/1/2014,85553,,
10/18/2016,85868,,
7/18/2015,85252,,
5/15/2014,85601,,
9/12/2015,85169,,
10/23/2014,85991,,
7/23/2015,85026,,
6/25/2016,85345,,
12/9/2014,85358,,
1/7/2017,85067,,
4/20/2015,85094,,
6/22/2015,85189,,
2/20/2016,85930,,
10/15/2014,85960,,
12/17/2016,85985,,
6/23/2015,85007,,
8/2/2015,85340,,
7/27/2015,85071,,
8/2/2015,85906,,
3/21/2017,85864,,
8/14/2016,85626,,
10/23/2015,85001,,
3/6/2015,85585,,
8/11/2016,85545,,
4/10/2016,85744,,
12/14/2015,85762,,
4/29/2015,85659,,
10/25/2016,85531,,
4/2/2015,85532,,
11/24/2014,85951,,
9/20/2015,85716,,
7/19/2015,85887,,
12/17/2014,85084,,
11/17/2016,85540,,
11/30/2014,85347,,
9/8/2014,85976,,
3/16/2015,85128,,
7/22/2015,85128,,
3/30/2017,85315,,
9/16/2014,85558,,
1/28/2015,85265,,
3/12/2017,85226,,
12/4/2014,85967,,
12/16/2014,85244,,
1/28/2015,85907,,
8/17/2016,85335,,
9/18/2014,85628,,
11/28/2015,85482,,
2/6/2015,85789,,
9/11/2014,85891,,
6/13/2016,85600,,
10/31/2015,85398,,
2/27/2015,85937,,
3/16/2015,85274,,
6/7/2015,85090,,
4/28/2016,85985,,
8/19/2016,85824,,
3/7/2016,85626,,
9/26/2015,85528,,
6/5/2015,85483,,
1/9/2016,85269,,
6/16/2014,85737,,
7/17/2016,85613,,
3/28/2017,85147,,
12/25/2016,85377,,
5/28/2016,85791,,
6/27/2014,85655,,
2/2/2016,85349,,
10/26/2014,85738,,
4/6/2014,85811,,
7/30/2014,85336,,
2/15/2017,85449,,
1/9/2017,85457,,
10/8/2015,85047,,
12/19/2015,85929,,
3/19/2017,85940,,
5/5/2014,85570,,
3/21/2017,85737,,
6/25/2016,85139,,
3/30/2017,85158,,
10/19/2015,85798,,
8/22/2014,85440,,
5/17/2015,85632,,
7/14/2014,85352,,
11/7/2015,85474,,
8/11/2014,85491,,
8/13/2016,85938,,
7/18/2015,85388,,
12/18/2016,85783,,
5/1/2014,85578,,
4/23/2015,85126,,
5/8/2015,85856,,
11/27/2015,85056,,
6/21/2015,85981,,
3/10/2016,85676,,
6/26/2014,85523,,
7/20/2016,85678,,
2/25/2017,85392,,
2/25/2015,85755,,
1/11/2016,85387,,
10/29/2014,85860,,
6/25/2015,85363,,
5/22/2014,85353,,
9/17/2015,85466,,
4/23/2015,85909,,
12/23/2014,85423,,
8/23/2014,85431,,
4/12/2015,85882,,
7/2/2014,85937,,
1/27/2016,85202,,
10/13/2016,85139,,
11/5/2015,85228,,
7/25/2014,85036,,
8/4/2014,85577,,
7/7/2014,85824,,
11/22/2016,85510,,
1/11/2015,85065,,
12/1/2016,85775,,
5/2/2016,85854,,
5/1/2016,85006,,
10/27/2015,85257,,
9/1/2015,85080,,
7/26/2016,85056,,
11/1/2016,85690,,
8/23/2014,85016,,
7/21/2016,85711,,
1/30/2015,85165,,
11/23/2015,85849,,
10/12/2016,85333,,
1/26/2017,85963,,
9/16/2014,85523,,
3/30/2017,85831,,
10/5/2015,85514,,
9/16/2016,85808,,
4/9/2015,85357,,
12/1/2015,85087,,
11/28/2014,85343,,
11/14/2014,85123,,
7/9/2014,85277,,
2/8/2017,85975,,
7/8/2016,85238,,
6/5/2014,85081,,
5/9/2016,85614,,
9/3/2016,85855,,
5/3/2014,85456,,
10/14/2015,85751,,
1/23/2016,85338,,
1/4/2016,85306,,
9/10/2014,85145,,
9/2/2016,85964,,
4/7/2014,85929,,
3/16/2017,85482,,
8/30/2015,85624,,
5/3/2014,85608,,
5/5/2014,85751,,
7/13/2016,85191,,
6/3/2015,85663,,
8/1/2016,85815,,
3/30/2015,85554,,
9/14/2015,85122,,
5/29/2014,85248,,
4/17/2014,85034,,
6/1/2016,85839,,
8/29/2016,85973,,
8/5/2014,85504,,
1/12/2015,85382,,
4/6/2015,85867,,
3/31/2016,85973,,
3/28/2016,85051,,
4/10/2016,85889,,
10/26/2016,86665,,
11/7/2014,86268,,
12/15/2016,86967,,
4/29/2016,86117,,
4/4/2016,86135,,
12/3/2015,86629,,
3/16/2016,86585,,
10/10/2015,86079,,
1/12/2015,86573,,
3/21/2016,86254,,
10/31/2014,86072,,
1/11/2016,86928,,
1/21/2017,86134,,
3/24/2017,86304,,
4/18/2014,86873,,
9/30/2015,86485,,
10/12/2016,86145,,
10/18/2015,86318,,
1/30/2015,86114,,
5/23/2015,86718,,
9/28/2016,86131,,
7/11/2015,86697,,
6/14/2014,86157,,
10/30/2016,86371,,
11/5/2016,86288,,
4/22/2015,86207,,
11/28/2016,86367,,
3/14/2017,86770,,
8/25/2014,86971,,
12/20/2015,86162,,
2/17/2016,86858,,
12/7/2014,86109,,
10/22/2016,86618,,
11/10/2015,86328,,
4/2/2015,86975,,
7/21/2014,86009,,
9/7/2014,86116,,
10/2/2014,86765,,
2/14/2015,86081,,
2/28/2017,86094,,
5/3/2015,86642,,
1/15/2017,86237,,
4/3/2015,86689,,
10/25/2015,86225,,
8/12/2014,86325,,
11/24/2016,86144,,
10/1/2015,86091,,
9/6/2014,86317,,
11/6/2015,86570,,
3/22/2015,86614,,
2/13/2015,86157,,
5/18/2014,86365,,
5/18/2015,86313,,
12/10/2015,86738,,
8/21/2016,86819,,
4/17/2015,86915,,
3/31/2015,86246,,
7/28/2014,86210,,
11/29/2014,86568,,
7/18/2014,86894,,
9/27/2016,86379,,
3/6/2015,86135,,
3/28/2017,86783,,
4/3/2016,86651,,
9/20/2014,86557,,
1/6/2015,86394,,
2/7/2017,86388,,
4/19/2014,86028,,
10/9/2014,86452,,
9/19/2015,86272,,
8/9/2015,86752,,
5/10/2015,86042,,
3/22/2016,86685,,
6/15/2014,86181,,
1/11/2015,86569,,
5/1/2016,86087,,
11/9/2016,86889,,
2/25/2016,86473,,
4/17/2014,86368,,
5/24/2014,86464,,
2/11/2015,86204,,
11/26/2016,86737,,
10/16/2014,86991,,
10/8/2014,86396,,
2/6/2017,86189,,
3/17/2015,86264,,
5/21/2016,86565,,
11/6/2014,86980,,
8/28/2015,86675,,
4/12/2015,86321,,
12/20/2015,86590,,
7/15/2014,86074,,
12/11/2016,86179,,
12/2/2016,86838,,
6/8/2015,86622,,
11/30/2014,86749,,
11/10/2015,86792,,
2/19/2016,86393,,
12/11/2014,86796,,
7/31/2015,86239,,
5/10/2016,86066,,
11/14/2016,86206,,
4/16/2015,86236,,
4/16/2015,86629,,
7/2/2016,86533,,
8/6/2015,86923,,
7/26/2016,86908,,
6/10/2016,86901,,
6/5/2016,86482,,
8/10/2014,86583,,
11/16/2014,86537,,
10/27/2016,86330,,
7/29/2016,86878,,
2/15/2016,86774,,
3/22/2017,86408,,
2/16/2016,86097,,
7/8/2016,86842,,
6/4/2015,86945,,
12/18/2016,86856,,
6/18/2016,86146,,
10/26/2015,86177,,
11/18/2016,86782,,
1/1/2016,86517,,
3/6/2015,86262,,
3/5/2016,86639,,
1/20/2015,86562,,
11/3/2014,86047,,
4/28/2016,86679,,
12/13/2016,86954,,
7/24/2015,86848,,
7/27/2014,86634,,
6/25/2015,86375,,
8/9/2015,86311,,
6/3/2014,86838,,
4/6/2016,86299,,
12/7/2015,86378,,
8/3/2014,86513,,
12/30/2016,86385,,
2/26/2016,86501,,
6/11/2014,86885,,
5/30/2014,86546,,
8/17/2016,86833,,
12/16/2016,86543,,
5/12/2014,86806,,
11/18/2015,86252,,
10/22/2014,86407,,
8/16/2014,86623,,
5/7/2014,86119,,
12/14/2014,86248,,
7/9/2015,86367,,
9/28/2015,86170,,
7/24/2016,86037,,
9/30/2014,86904,,
9/18/2016,86073,,
2/8/2016,86010,,
1/25/2016,86455,,
11/30/2015,86302,,
9/4/2014,86830,,
1/6/2016,86475,,
9/20/2015,86307,,
8/28/2016,86080,,
9/10/2014,86790,,
10/17/2015,86467,,
8/20/2016,86096,,
10/10/2015,86347,,
10/8/2015,86873,,
7/14/2015,86549,,
8/10/2016,86388,,
6/27/2014,86877,,
9/24/2016,86814,,
6/27/2014,86600,,
11/27/2016,86919,,
1/5/2015,86840,,
5/21/2015,86642,,
9/6/2016,86623,,
8/1/2015,86332,,
9/9/2015,86143,,
2/9/2017,86294,,
4/28/2016,86866,,
3/7/2015,86322,,
11/2/2015,86673,,
12/11/2016,86475,,
7/8/2015,86881,,
11/24/2016,86644,,
12/19/2014,86632,,
5/12/2015,86516,,
10/13/2015,86342,,
6/22/2016,86465,,
2/1/2017,86250,,
2/20/2015,86426,,
1/10/2017,86338,,
6/8/2016,86098,,
11/20/2015,86948,,
8/16/2014,86948,,
12/30/2014,86396,,
10/1/2014,86368,,
7/11/2016,86655,,
9/8/2014,86738,,
11/22/2014,86733,,
9/17/2016,86456,,
8/13/2014,86352,,
11/25/2015,86969,,
2/4/2017,86767,,
12/28/2015,86129,,
6/8/2016,86417,,
9/19/2016,86232,,
9/26/2014,86182,,
11/15/2015,86250,,
3/25/2017,86618,,
9/8/2016,86671,,
8/27/2014,86282,,
10/21/2016,86527,,
11/22/2016,86538,,
1/26/2015,86963,,
5/5/2015,86450,,
2/20/2017,86144,,
12/12/2016,86395,,
5/24/2014,86392,,
11/25/2014,86960,,
6/10/2016,86228,,
8/17/2014,86354,,
1/1/2017,86710,,
7/21/2014,86374,,
3/5/2015,86354,,
10/29/2014,86960,,
2/20/2015,86742,,
6/2/2016,86023,,
11/27/2014,86571,,
5/31/2015,86079,,
4/26/2015,86438,,
3/22/2017,86871,,
12/15/2014,86462,,
10/26/2014,86470,,
5/13/2014,86994,,
12/12/2014,86637,,
8/17/2015,86612,,
6/6/2015,86772,,
1/27/2017,86069,,
5/13/2015,86979,,
3/26/2015,86814,,
8/28/2016,86054,,
9/3/2015,86759,,
1/11/2017,86159,,
8/15/2015,86381,,
10/31/2014,86437,,
4/1/2017,86480,,
6/14/2014,86935,,
12/13/2016,86751,,
7/11/2015,86859,,
4/1/2015,86866,,
10/13/2015,86340,,
4/15/2016,86202,,
12/18/2014,86389,,
2/9/2017,86870,,
10/4/2014,86477,,
11/2/2016,86860,,
4/8/2015,86935,,
8/24/2015,86987,,
8/25/2015,86201,,
3/3/2017,86304,,
1/17/2017,86708,,
4/27/2016,86701,,
5/14/2015,86605,,
10/6/2015,86041,,
8/22/2014,86259,,
9/22/2014,86857,,
7/12/2014,86440,,
4/15/2014,86612,,
1/15/2016,86636,,
5/14/2016,86895,,
11/9/2015,86698,,
1/23/2016,86431,,
10/16/2014,86790,,
9/28/2014,86105,,
10/8/2015,86007,,
6/13/2014,86568,,
12/16/2015,86909,,
3/15/2016,86255,,
9/22/2014,86960,,
12/24/2015,86348,,
6/1/2016,86200,,
6/12/2016,86828,,
12/10/2015,86817,,
