orderid,orderdate
73430,01-03-2015
73431,24-01-2016
73432,20-09-2015
73433,12-10-2014
73434,25-11-2014
73435,13-01-2017
73436,10-08-2016
73437,22-06-2014
73438,09-06-2016
73439,28-04-2016
73440,12-08-2014
73441,28-07-2014
73442,07-12-2015
73443,05-12-2015
73444,25-11-2015
73445,21-07-2015
73446,09-02-2017
73447,12-07-2014
73448,09-02-2016
73449,07-11-2014
73450,10-01-2017
73451,16-05-2015
73452,29-06-2014
73453,13-08-2014
73454,08-11-2014
73455,08-09-2016
73456,27-04-2014
73457,17-02-2015
73458,31-01-2016
73459,04-12-2016
73460,04-10-2015
73461,10-10-2015
73462,20-01-2016
73463,20-11-2015
73464,16-12-2014
73465,23-01-2015
73466,19-09-2015
73467,23-03-2015
73468,22-09-2016
73469,11-06-2016
73470,14-11-2015
73471,21-08-2016
73472,01-11-2015
73473,05-07-2015
73474,08-05-2016
73475,26-06-2014
73476,04-06-2014
73477,28-07-2015
73478,01-11-2015
73479,27-06-2016
73480,09-01-2017
73481,27-08-2014
73482,01-08-2016
73483,02-03-2015
73484,21-11-2014
73485,08-12-2014
73486,11-05-2014
73487,23-06-2014
73488,18-03-2017
73489,24-05-2015
73490,09-02-2015
73491,27-08-2014
73492,23-06-2016
73493,01-01-2015
73494,30-05-2015
73495,30-01-2016
73496,04-04-2016
73497,08-10-2015
73498,26-02-2017
73499,06-04-2015
73500,12-06-2015
73501,25-09-2014
73502,07-07-2015
73503,07-08-2015
73504,18-10-2015
73505,28-06-2015
73506,05-12-2016
73507,26-12-2016
73508,26-07-2016
73509,03-04-2017
73510,01-04-2015
73511,21-12-2016
73512,27-03-2017
73513,08-08-2015
73514,09-03-2015
73515,20-02-2016
73516,22-08-2015
73517,30-08-2015
73518,17-08-2015
73519,25-09-2015
73520,30-07-2014
73521,29-09-2014
73522,17-11-2016
73523,06-09-2015
73524,26-08-2016
73525,22-08-2016
73526,13-10-2014
73527,09-01-2017
73528,29-10-2014
73529,27-01-2016
73530,17-02-2016
73531,28-08-2014
73532,17-04-2015
73533,07-09-2015
73534,22-01-2015
73535,12-12-2014
73536,23-10-2014
73537,16-12-2015
73538,21-03-2017
73539,29-02-2016
73540,05-10-2015
73541,18-11-2015
73542,08-09-2015
73543,12-05-2015
73544,19-12-2016
73545,15-10-2016
73546,07-02-2015
73547,28-02-2016
73548,21-08-2015
73549,09-08-2014
73550,18-05-2016
73551,14-10-2014
73552,03-09-2014
73553,16-12-2014
73554,06-09-2015
73555,29-12-2014
73556,09-12-2016
73557,28-11-2015
73558,29-03-2016
73559,25-03-2017
73560,22-11-2016
73561,14-04-2014
73562,24-03-2017
73563,16-10-2016
73564,07-11-2014
73565,07-02-2016
73566,12-05-2014
73567,30-12-2015
73568,13-05-2014
73569,30-11-2016
73570,30-11-2016
73571,31-12-2015
73572,19-09-2015
73573,19-07-2016
73574,23-08-2014
73575,09-08-2014
73576,17-02-2017
73577,25-02-2017
73578,30-07-2014
73579,13-01-2015
73580,28-06-2014
73581,15-07-2015
73582,16-02-2015
73583,25-08-2014
73584,02-11-2014
73585,30-06-2015
73586,15-08-2015
73587,03-08-2015
73588,03-10-2016
73589,17-10-2015
73590,08-03-2016
73591,28-07-2016
73592,16-01-2016
73593,21-03-2015
73594,23-03-2015
73595,28-11-2014
73596,21-01-2017
73597,18-06-2014
73598,07-10-2014
73599,07-09-2015
73600,31-12-2015
73601,13-12-2014
73602,13-02-2016
73603,06-07-2015
73604,24-01-2016
73605,14-03-2016
73606,13-11-2015
73607,30-12-2016
73608,14-02-2016
73609,18-05-2014
73610,23-12-2016
73611,13-07-2014
73612,31-05-2014
73613,05-03-2017
73614,31-07-2016
73615,12-03-2017
73616,05-03-2017
73617,26-05-2016
73618,06-09-2014
73619,18-03-2015
73620,07-03-2016
73621,22-10-2014
73622,30-12-2016
73623,12-12-2016
73624,07-10-2016
73625,08-07-2015
73626,26-05-2014
73627,17-01-2015
73628,21-05-2014
73629,16-12-2015
73630,03-05-2015
73631,04-12-2016
73632,14-01-2017
73633,20-08-2014
73634,26-04-2015
73635,04-02-2016
73636,20-01-2015
73637,14-03-2017
73638,30-09-2015
73639,20-04-2014
73640,02-01-2016
73641,02-12-2014
73642,11-02-2016
73643,28-06-2014
73644,06-01-2017
73645,08-04-2015
73646,02-12-2014
73647,01-07-2014
73648,03-01-2015
73649,01-10-2014
73650,05-05-2016
73651,26-04-2014
73652,08-08-2014
73653,22-08-2016
73654,06-07-2016
73655,21-07-2015
73656,20-04-2014
73657,05-01-2016
73658,07-08-2014
73659,04-06-2016
73660,08-01-2015
73661,05-02-2015
73662,03-01-2016
73663,11-08-2016
73664,08-12-2016
73665,21-11-2015
73666,25-04-2015
73667,11-10-2014
73668,06-07-2016
73669,17-07-2015
73670,16-05-2014
73671,05-04-2016
73672,15-07-2016
73673,09-08-2016
73674,30-12-2015
73675,22-03-2017
73676,19-03-2016
73677,27-05-2015
73678,27-01-2015
73679,06-10-2014
73680,11-08-2015
73681,13-08-2016
73682,09-12-2014
73683,26-07-2014
73684,14-12-2015
73685,16-10-2016
73686,02-04-2016
73687,22-05-2014
73688,06-02-2017
73689,14-09-2016
73690,26-08-2014
73691,03-08-2016
73692,14-04-2014
73693,15-03-2015
73694,23-06-2015
73695,25-12-2015
73696,01-03-2017
73697,09-06-2015
73698,06-08-2015
73699,01-02-2015
73700,02-08-2015
73701,13-08-2015
73702,17-04-2014
73703,20-05-2015
73704,23-08-2016
73705,13-01-2015
73706,02-05-2016
73707,22-09-2015
73708,27-11-2015
73709,10-01-2016
73710,19-11-2014
73711,20-06-2015
73712,15-12-2016
73713,02-11-2015
73714,19-12-2016
73715,11-03-2017
73716,27-09-2016
73717,06-06-2016
73718,15-07-2015
73719,23-03-2015
73720,17-11-2016
73721,30-10-2016
73722,09-01-2017
73723,21-07-2016
73724,23-08-2016
73725,21-07-2015
73726,13-12-2015
73727,14-03-2016
73728,25-07-2015
73729,11-12-2016
73730,25-05-2014
73731,10-04-2015
73732,29-01-2016
73733,30-06-2014
73734,26-08-2016
73735,03-03-2017
73736,29-03-2017
73737,28-01-2015
73738,12-06-2016
73739,29-06-2016
73740,29-09-2014
73741,09-03-2015
73742,01-06-2016
73743,23-10-2015
73744,11-07-2014
73745,14-03-2015
73746,20-08-2016
73747,16-06-2015
73748,25-08-2014
73749,01-06-2015
73750,04-09-2015
73751,08-10-2015
73752,12-04-2015
73753,16-09-2015
73754,18-07-2015
73755,01-04-2016
73756,15-05-2014
73757,28-12-2016
73758,14-04-2015
73759,09-02-2016
73760,02-08-2015
73761,23-08-2016
73762,05-01-2015
73763,24-10-2015
73764,22-11-2015
73765,26-12-2015
73766,06-05-2016
73767,17-10-2014
73768,12-06-2014
73769,02-11-2014
73770,08-09-2015
73771,06-06-2014
73772,02-10-2016
73773,04-08-2015
73774,13-10-2016
73775,06-06-2014
73776,23-08-2015
73777,06-07-2014
73778,18-04-2016
73779,13-06-2016
73780,28-09-2015
73781,15-06-2016
73782,30-11-2016
73783,12-05-2015
73784,12-11-2014
73785,24-12-2014
73786,12-10-2016
73787,27-03-2016
73788,15-01-2016
73789,24-12-2016
73790,27-10-2014
73791,07-03-2016
73792,05-12-2016
73793,06-04-2015
73794,02-09-2016
73795,11-10-2015
73796,01-09-2016
73797,21-01-2017
73798,01-06-2015
73799,22-02-2017
73800,07-04-2014
73801,17-04-2015
73802,23-01-2016
73803,09-07-2014
73804,26-09-2016
73805,28-01-2016
73806,21-07-2016
73807,19-11-2015
73808,09-09-2014
73809,17-07-2015
73810,20-04-2015
73811,03-05-2016
73812,05-10-2015
73813,14-10-2014
73814,01-08-2014
73815,13-10-2015
73816,04-08-2015
73817,24-12-2016
73818,09-05-2015
73819,14-04-2016
73820,17-03-2015
73821,27-04-2014
73822,17-02-2015
73823,28-10-2015
73824,14-03-2015
73825,17-05-2016
73826,22-07-2015
73827,24-07-2014
73828,08-05-2015
73829,08-01-2015
73830,19-12-2015
73831,07-05-2015
73832,20-10-2014
73833,26-09-2015
73834,08-12-2016
73835,23-10-2014
73836,07-04-2016
73837,25-06-2016
73838,03-02-2016
73839,15-07-2016
73840,26-05-2014
73841,11-08-2014
73842,02-06-2014
73843,21-03-2016
73844,27-04-2015
73845,25-11-2014
73846,01-07-2014
73847,19-11-2016
73848,28-08-2015
73849,15-02-2015
73850,23-10-2015
73851,03-02-2015
73852,05-02-2016
73853,31-10-2015
73854,11-04-2015
73855,13-09-2015
73856,25-12-2016
73857,12-05-2015
73858,22-12-2016
73859,04-03-2015
73860,16-06-2016
73861,10-10-2016
73862,02-10-2014
73863,12-06-2016
73864,04-08-2014
73865,15-01-2016
73866,20-09-2015
73867,23-03-2017
73868,21-08-2014
73869,14-01-2015
73870,05-02-2016
73871,08-04-2014
73872,21-01-2017
73873,04-06-2015
73874,12-03-2015
73875,22-08-2014
73876,26-03-2016
73877,17-11-2015
73878,18-10-2014
73879,05-12-2015
73880,12-08-2016
73881,10-05-2015
73882,26-07-2014
73883,02-11-2016
73884,13-12-2014
73885,30-03-2016
73886,25-08-2016
73887,30-05-2016
73888,19-10-2015
73889,19-06-2016
73890,20-06-2016
73891,24-04-2015
73892,24-07-2016
73893,20-05-2015
73894,02-12-2016
73895,24-02-2015
73896,09-11-2016
73897,16-08-2014
73898,07-07-2016
73899,26-08-2014
73900,16-10-2014
73901,26-01-2015
73902,10-08-2014
73903,04-12-2015
73904,10-05-2015
73905,05-10-2014
73906,05-12-2014
73907,23-05-2016
73908,18-06-2016
73909,09-01-2015
73910,24-07-2015
73911,13-04-2014
73912,05-04-2014
73913,27-11-2015
73914,30-12-2014
73915,27-02-2017
73916,11-01-2016
73917,27-06-2015
73918,23-07-2016
73919,26-10-2016
73920,21-08-2015
73921,18-04-2015
73922,17-05-2016
73923,28-12-2014
73924,29-10-2014
73925,27-04-2015
73926,23-09-2014
73927,20-05-2014
73928,31-10-2015
73929,30-03-2017
73930,23-03-2017
73931,05-10-2016
73932,17-10-2015
73933,24-02-2015
73934,16-07-2014
73935,25-09-2014
73936,01-05-2016
73937,09-09-2016
73938,12-02-2016
73939,09-09-2016
73940,21-01-2017
73941,14-06-2016
73942,12-01-2017
73943,13-06-2015
73944,11-03-2016
73945,10-10-2016
73946,29-10-2015
73947,14-10-2014
73948,11-11-2014
73949,18-01-2017
73950,03-07-2015
73951,13-10-2015
73952,18-06-2014
73953,29-01-2016
73954,30-04-2014
73955,04-06-2015
73956,07-10-2014
73957,01-11-2014
73958,16-02-2015
73959,13-08-2016
73960,15-02-2017
73961,11-10-2014
73962,29-08-2016
73963,28-04-2015
73964,15-08-2014
73965,29-12-2014
73966,16-03-2016
73967,08-09-2014
73968,09-03-2016
73969,24-01-2015
73970,30-05-2016
73971,09-04-2015
73972,16-01-2015
73973,17-01-2016
73974,28-08-2016
73975,23-03-2015
73976,22-11-2016
73977,10-09-2016
73978,03-09-2016
73979,19-02-2017
73980,28-09-2016
73981,18-11-2016
73982,25-09-2016
73983,06-12-2014
73984,17-01-2017
73985,29-03-2017
73986,01-05-2015
73987,12-07-2015
73988,23-01-2015
73989,28-05-2016
73990,03-02-2016
73991,16-08-2016
73992,30-08-2015
73993,09-10-2015
73994,28-05-2014
73995,09-01-2015
73996,26-02-2017
73997,17-03-2016
73998,15-09-2014
73999,09-03-2015
74000,11-01-2015
74001,16-01-2016
74002,07-02-2015
74003,26-10-2016
74004,18-08-2015
74005,04-08-2014
74006,20-01-2016
74007,25-06-2015
74008,25-01-2016
74009,07-07-2014
74010,27-02-2016
74011,01-09-2014
74012,27-10-2014
74013,27-02-2015
74014,26-07-2015
74015,05-06-2015
74016,12-09-2015
74017,20-11-2014
74018,07-08-2016
74019,04-03-2017
74020,25-11-2015
74021,24-03-2015
74022,13-05-2014
74023,09-08-2015
74024,30-06-2015
74025,08-06-2014
74026,31-12-2016
74027,31-12-2016
74028,12-09-2014
74029,06-07-2015
74030,29-11-2015
74031,28-09-2014
74032,28-05-2014
74033,21-08-2016
74034,25-07-2014
74035,19-12-2014
74036,19-11-2014
74037,26-11-2016
74038,15-11-2014
74039,10-12-2015
74040,09-07-2015
74041,10-09-2015
74042,08-06-2016
74043,24-02-2016
74044,13-05-2016
74045,20-02-2015
74046,12-08-2015
74047,05-07-2016
74048,18-03-2016
74049,27-03-2016
74050,16-09-2014
74051,15-10-2014
74052,08-12-2016
74053,19-11-2015
74054,15-05-2014
74055,25-11-2015
74056,03-03-2015
74057,30-03-2016
74058,11-01-2016
74059,27-05-2016
74060,23-04-2016
74061,01-04-2016
74062,29-12-2015
74063,17-04-2016
74064,07-05-2015
74065,24-10-2016
74066,19-10-2016
74067,19-08-2015
74068,13-01-2016
74069,02-10-2016
74070,29-03-2016
74071,13-02-2015
74072,17-02-2016
74073,20-09-2015
74074,13-08-2014
74075,14-09-2015
74076,11-01-2016
74077,01-09-2014
74078,27-04-2016
74079,26-04-2015
74080,05-08-2014
74081,26-02-2017
74082,16-04-2015
74083,31-05-2014
74084,31-03-2015
74085,10-02-2015
74086,01-02-2016
74087,02-03-2015
74088,16-01-2016
74089,01-08-2014
74090,25-01-2016
74091,15-11-2015
74092,31-12-2014
74093,12-05-2016
74094,28-12-2015
74095,07-08-2014
74096,07-05-2016
74097,24-09-2015
74098,03-07-2016
74099,14-04-2016
74100,19-11-2015
74101,13-09-2015
74102,30-11-2016
74103,20-10-2014
74104,08-06-2016
74105,06-04-2015
74106,05-01-2017
74107,20-06-2016
74108,20-01-2015
74109,23-04-2015
74110,27-03-2017
74111,13-08-2016
74112,05-02-2016
74113,28-09-2016
74114,12-06-2014
74115,14-05-2014
74116,20-12-2016
74117,04-12-2015
74118,09-03-2017
74119,06-09-2015
74120,15-09-2015
74121,07-01-2016
74122,19-01-2015
74123,14-07-2016
74124,16-10-2014
74125,12-08-2016
74126,21-08-2014
74127,02-09-2015
74128,09-02-2017
74129,03-08-2014
74130,22-03-2017
74131,24-02-2017
74132,21-12-2016
74133,04-12-2014
74134,01-07-2014
74135,08-10-2016
74136,17-07-2014
74137,25-12-2014
74138,27-12-2014
74139,18-04-2015
74140,27-08-2015
74141,12-07-2015
74142,14-08-2016
74143,06-07-2014
74144,03-05-2015
74145,27-07-2016
74146,17-11-2015
74147,31-05-2014
74148,21-04-2014
74149,16-08-2016
74150,21-01-2016
74151,07-07-2015
74152,13-03-2015
74153,29-02-2016
74154,07-04-2016
74155,17-11-2014
74156,13-02-2016
74157,03-01-2016
74158,30-08-2014
74159,04-03-2016
74160,02-01-2016
74161,30-07-2014
74162,28-06-2014
74163,05-10-2015
74164,08-10-2016
74165,12-01-2016
74166,05-11-2014
74167,29-06-2014
74168,03-03-2016
74169,09-04-2016
74170,11-02-2017
74171,08-03-2015
74172,03-08-2014
74173,19-02-2016
74174,08-12-2015
74175,15-02-2015
74176,06-12-2016
74177,30-01-2017
74178,14-03-2015
74179,12-02-2016
74180,12-05-2015
74181,02-08-2015
74182,26-03-2016
74183,18-10-2014
74184,24-09-2014
74185,06-03-2016
74186,12-11-2014
74187,14-01-2015
74188,05-10-2015
74189,24-09-2016
74190,15-02-2017
74191,14-02-2016
74192,08-08-2015
74193,28-02-2015
74194,28-09-2016
74195,22-01-2017
74196,14-04-2016
74197,09-03-2017
74198,18-04-2015
74199,14-08-2016
74200,31-01-2016
74201,10-05-2016
74202,04-01-2015
74203,15-06-2014
74204,30-09-2015
74205,01-05-2016
74206,18-09-2015
74207,15-12-2015
74208,20-04-2016
74209,23-12-2016
74210,02-12-2015
74211,09-02-2017
74212,09-05-2014
74213,06-04-2014
74214,07-09-2016
74215,20-10-2016
74216,13-04-2014
74217,05-03-2016
74218,09-11-2015
74219,22-02-2016
74220,29-03-2017
74221,31-12-2016
74222,12-11-2015
74223,10-11-2016
74224,18-08-2014
74225,18-06-2016
74226,15-08-2015
74227,30-09-2015
74228,11-03-2015
74229,20-03-2017
74230,11-09-2014
74231,24-05-2016
74232,04-01-2015
74233,16-11-2016
74234,13-12-2016
74235,08-11-2015
74236,23-06-2016
74237,17-08-2015
74238,02-03-2017
74239,17-11-2014
74240,18-05-2015
74241,04-07-2015
74242,11-03-2017
74243,05-09-2016
74244,17-01-2017
74245,01-05-2015
74246,12-10-2014
74247,18-09-2016
74248,25-07-2014
74249,15-03-2016
74250,23-06-2014
74251,10-05-2016
74252,14-09-2015
74253,08-04-2016
74254,31-10-2014
74255,28-05-2016
74256,10-02-2017
74257,24-09-2016
74258,13-11-2016
74259,31-05-2015
74260,04-08-2014
74261,22-03-2017
74262,12-06-2016
74263,17-08-2015
74264,07-12-2016
74265,11-01-2015
74266,25-03-2015
74267,15-09-2016
74268,16-08-2016
74269,07-09-2016
74270,27-03-2015
74271,17-02-2017
74272,04-09-2016
74273,25-05-2016
74274,13-07-2015
74275,25-05-2014
74276,26-04-2015
74277,02-01-2015
74278,19-01-2017
74279,02-08-2014
74280,19-02-2017
74281,21-03-2017
74282,12-08-2015
74283,02-05-2015
74284,14-12-2014
74285,07-11-2014
74286,05-03-2016
74287,11-04-2015
74288,10-09-2014
74289,19-06-2015
74290,27-10-2014
74291,20-12-2015
74292,25-01-2016
74293,13-01-2016
74294,26-12-2015
74295,19-07-2015
74296,15-12-2014
74297,09-03-2017
74298,25-12-2014
74299,29-04-2016
74300,30-09-2016
74301,25-02-2017
74302,30-04-2015
74303,29-09-2015
74304,25-09-2016
74305,11-08-2014
74306,05-05-2016
74307,05-01-2016
74308,23-11-2014
74309,15-11-2014
74310,27-02-2015
74311,12-02-2015
74312,17-05-2015
74313,31-01-2016
74314,25-12-2016
74315,02-09-2015
74316,07-05-2016
74317,19-07-2014
74318,15-12-2015
74319,13-12-2015
74320,10-11-2015
74321,23-07-2015
74322,26-09-2016
74323,06-05-2015
74324,15-01-2016
74325,21-07-2014
74326,27-03-2016
74327,14-01-2016
74328,03-05-2015
74329,31-01-2016
74330,03-11-2015
74331,18-08-2016
74332,27-10-2016
74333,04-10-2016
74334,09-01-2015
74335,18-02-2017
74336,13-05-2014
74337,24-11-2016
74338,27-12-2016
74339,26-03-2016
74340,28-04-2016
74341,27-08-2015
74342,24-11-2016
74343,25-06-2016
74344,23-01-2015
74345,14-08-2014
74346,30-10-2016
74347,25-01-2017
74348,26-01-2016
74349,15-02-2017
74350,30-06-2016
74351,01-12-2015
74352,24-09-2014
74353,11-10-2015
74354,06-07-2015
74355,03-11-2014
74356,21-12-2014
74357,01-09-2014
74358,22-06-2014
74359,22-10-2015
74360,07-12-2016
74361,06-11-2016
74362,08-10-2015
74363,10-05-2016
74364,05-09-2015
74365,01-08-2016
74366,27-02-2016
74367,26-10-2014
74368,20-10-2015
74369,05-04-2014
74370,25-09-2016
74371,28-09-2014
74372,02-10-2016
74373,14-08-2016
74374,23-08-2016
74375,12-12-2015
74376,04-10-2016
74377,12-12-2015
74378,30-10-2015
74379,18-07-2016
74380,14-10-2015
74381,07-09-2015
74382,04-11-2016
74383,03-12-2014
74384,23-04-2016
74385,23-09-2016
74386,25-06-2014
74387,04-06-2014
74388,01-11-2014
74389,10-08-2016
74390,07-03-2015
74391,24-08-2015
74392,18-07-2014
74393,22-04-2016
74394,18-01-2017
74395,13-06-2016
74396,21-01-2017
74397,23-08-2014
74398,06-02-2015
74399,19-03-2016
74400,31-07-2014
74401,08-11-2016
74402,27-01-2016
74403,17-03-2016
74404,07-09-2016
74405,03-08-2014
74406,01-06-2016
74407,26-08-2015
74408,19-01-2015
74409,05-09-2016
74410,21-09-2016
74411,05-10-2016
74412,18-05-2015
74413,01-07-2014
74414,28-11-2015
74415,01-07-2014
74416,07-11-2015
74417,16-08-2015
74418,06-09-2014
74419,19-08-2016
74420,31-07-2015
74421,07-04-2014
74422,06-11-2016
74423,23-11-2016
74424,25-12-2015
74425,15-09-2015
74426,14-04-2016
74427,25-12-2015
74428,06-08-2015
74429,03-05-2015
74430,20-12-2015
74431,21-08-2014
74432,09-07-2014
74433,14-12-2014
74434,09-01-2016
74435,04-09-2016
74436,05-02-2017
74437,22-05-2016
74438,26-10-2015
74439,08-02-2015
74440,10-07-2014
74441,19-12-2016
74442,20-03-2015
74443,31-01-2015
74444,15-03-2015
74445,04-03-2016
74446,01-07-2016
74447,09-02-2015
74448,08-08-2016
74449,04-04-2015
74450,25-07-2015
74451,25-07-2016
74452,11-02-2016
74453,24-05-2015
74454,14-10-2016
74455,14-06-2016
74456,11-12-2015
74457,17-02-2015
74458,12-05-2016
74459,11-11-2015
74460,09-04-2015
74461,26-03-2017
74462,10-12-2016
74463,27-12-2015
74464,20-02-2016
74465,25-04-2016
74466,02-06-2016
74467,04-01-2016
74468,23-10-2016
74469,13-03-2015
74470,16-07-2014
74471,02-08-2016
74472,30-08-2015
74473,12-01-2017
74474,26-09-2015
74475,29-06-2014
74476,03-07-2015
74477,27-10-2015
74478,06-08-2016
74479,22-09-2016
74480,08-08-2014
74481,18-11-2015
74482,13-04-2014
74483,20-08-2015
74484,22-04-2014
74485,02-03-2017
74486,14-06-2015
74487,01-10-2016
74488,24-09-2014
74489,18-06-2015
74490,20-10-2014
74491,17-02-2015
74492,21-05-2016
74493,10-05-2015
74494,29-07-2014
74495,09-10-2016
74496,21-06-2016
74497,09-09-2016
74498,24-05-2014
74499,24-02-2015
74500,18-05-2015
74501,25-01-2015
74502,02-09-2016
74503,20-02-2016
74504,14-05-2016
74505,03-02-2015
74506,11-10-2015
74507,03-01-2016
74508,30-10-2014
74509,22-03-2017
74510,30-04-2016
74511,17-08-2015
74512,25-04-2014
74513,03-02-2017
74514,03-11-2016
74515,18-03-2016
74516,02-08-2016
74517,17-10-2016
74518,06-07-2016
74519,28-12-2014
74520,11-06-2016
74521,13-10-2014
74522,27-06-2014
74523,25-09-2016
74524,25-04-2015
74525,25-11-2014
74526,13-03-2016
74527,20-04-2016
74528,10-01-2016
74529,21-12-2014
74530,17-01-2017
